respID,stateChar,stateNum,whereLive,religion,religionOther,raceAfricanAmOrBlack,raceAsian,raceWhite,raceIndian,raceMiddleEast,raceLatino,raceNativeAm,racePacificIsl,raceOther
R_2QnXYdoaCjSHRRX,MO,30,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_24hOomjwrxc3U5Y,CA,6,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2Wxb39gtaje94XF,WA,56,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_vSIGcU4BRd37xnz,TX,51,City,Spiritual practice not associated with a specific religion,,,Asian,,,,,,,
R_3GBoKJhaiyP3vnj,WA,56,Rural area,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_3jT0W9Rme8CRKg3,IA,18,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_279DN3Fj69kI2CW,NV,33,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2ie4bFnyHGVo0cp,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3MFCEMTdgIhHj55,KY,20,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2aqpAcFs0rPo3Tz,TN,50,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3Ey9hsy7Z7KtRzW,FL,11,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,"Latino, Hispanic, or Spanish",,,
R_2zABtOZyi1hhAhZ,TN,50,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_XpkFXsEMbfFjG3n,OH,41,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3iOLmjklWaqKpRt,OH,41,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_Dq4SO1ePe0NGLMR,NC,38,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_vCAuCAZzotBLiSZ,AL,1,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,European/Causasian,,,,,,
R_1LIMEs0e59BXXJv,OR,43,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_5iNTwS9IKQIMXxD,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_30dF3JOR51IGt5G,TN,50,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_a4VmoBkp4g4gq2J,NY,37,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1g7rKtuYGKUW5xV,CO,7,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2PutQhc4LIJ8FlN,LA,21,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2s6AYefhhsg6dSF,VA,54,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1QtJ9NiqupO9nGj,NY,37,City,Jewish,,,,European/Causasian,,,,,,
R_2V9oXAeZs1gXEfq,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_YRAANJws2pyN1dL,MA,25,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1IGAkS4cqCYOuiw,CA,6,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2fvdXoQjdZbk8d3,CT,8,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_Z4ApeEYY93rP1uh,MA,25,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_3PpFj2afyc0ZktM,NM,36,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_T1tNdgmIlOuCdH3,NY,37,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_Td9JMSKC1JNj0Gd,MD,23,Rural area,Buddhist,,,,European/Causasian,,,,,,
R_22Gj9896EG6nLyp,LA,21,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_yz7ns6iUCwKZlzb,IA,18,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1LBQsuMcr43THK9,OR,43,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3m94p30uuuIfLNF,GA,12,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3k7Hdl5pubqXKtx,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1Nhxn3DYtSDpeDX,AZ,4,City,Other,unitarian,,,European/Causasian,,,,,,
R_3L5tL6Z2eDNTAQv,TX,51,City,Other,Atheist,,,,,,"Latino, Hispanic, or Spanish",,,
R_psBBMZrS4SOUslH,AL,1,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_3gU9IQnNasD6SJb,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3PFXv7QfMAl9fzd,IL,16,Rural area,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1dMmVa0MmRaHxNV,TX,51,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3D6i7yc0uhXSLsW,OH,41,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_27vZSvAjihDZed5,CA,6,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_RmC6Y5WA9ieZnVL,AL,1,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_BFCiP3umlNipvGN,LA,21,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_8qXayr3nTPMXsEZ,TX,51,Suburb,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_07Y1gBipO2C6Boh,NY,37,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_vuU0enlL2fK6l4R,OR,43,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_ehDnoN4bPIwX165,MI,26,City,Spiritual practice not associated with a specific religion,,African American or Black,,,,,,,,
R_41m35klEkX5zIEJ,NJ,35,City,Hindu,,,Asian,,,,,,,
R_ZyrcEdsH90u1mmd,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_sI6q1nmfzRVBj8d,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2xymUHQxSz0MPTO,NY,37,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_afSOaQYzxxIIqkh,MD,23,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1HkK4IX9EFSaXHd,CA,6,City,Do not actively practice a particular religion,,,Asian,,,,,,,
R_2bOW7nRfcDhwzHl,FL,11,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_BCWRc2yu9xxEQPT,NC,38,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3JlYfIXPXq4dZra,MA,25,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3mkJGq546kIQWhp,OR,43,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_10Yp1aF546j51Ys,CO,7,Suburb,Other,Heathen,,,European/Causasian,,,"Latino, Hispanic, or Spanish",Native American,,
R_22Qya8NOczYcC1u,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3oz2zAfS1DNxTle,NY,37,City,Do not actively practice a particular religion,,,Asian,,,,,,,
R_2chXcuBGYCBSdgp,NE,32,City,Do not actively practice a particular religion,,,Asian,,,,,,,
R_31pkBawyq3uNr48,VA,54,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1CvGUqw9xvXQiQ3,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,,Native American,,
R_3OiAmpfQVNzKn1M,FL,11,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_XYqOocwTV7kCiS5,TX,51,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2P0F6xwgW6DWJLA,NJ,35,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_28IqHRoQJ69Pu7x,TX,51,Suburb,Spiritual practice not associated with a specific religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_10Gl9D7mx6sDio6,DC,10,City,Do not actively practice a particular religion,,,Asian,,,,,,,
R_3HoVty26rzd3jHT,CO,7,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_QbNSe6PUlidvJQJ,CA,6,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1opClGpKS2Yhvu7,IA,18,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2YQ7aEZxGdqqi9J,FL,11,City,,,,,European/Causasian,,,,,,
R_3R4Qyw5sSXeO6Ao,MA,25,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_PAubaQAyez15yw1,VA,54,Rural area,Do not actively practice a particular religion,,,,,,,,,,white/odawa
R_1rfgJwaipS6esZS,NY,37,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1IY1chn0lJNf4Il,IA,18,City,"Christian (Catholic, Protestant, etc.)",,,,,,Middle Eastern,,,,
R_xrsATNt3l3ICGbf,OR,43,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3dXQG82u64gEzQp,CA,6,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1l4rHvd44zWLG8W,NC,38,City,Hindu,,,,,Indian,,,Native American,,
R_3fOkCCktIjLQvCv,FL,11,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1FyUZEOMOPaid8k,LA,21,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1l4y17ZKQYrAApB,IL,16,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_aY1OafVyDCuPRCl,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,,Native American,,
R_tFX3XzvUrxQB2PT,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_1jBufueIlhA26Jy,NC,38,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_b4t2L5vf6PaAkIV,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_oYyc3b1ldarfZaV,GA,12,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3QLdxNZdSj0rLt7,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_DqMj7AJSmlbx2nL,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_sBDtjoe7MtpIR1L,NY,37,City,Hindu,,,,,Indian,,,,,
R_6yDjCClV2141lg5,OR,43,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3MRoGb21Gy7YX5U,CA,6,City,Do not actively practice a particular religion,,,Asian,,,,,,,
R_33jO1IdgUWYF157,MI,26,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_3QLTMIpk0PSyaf9,MI,26,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3MfBadaIJyIERJu,CA,6,City,Spiritual practice not associated with a specific religion,,African American or Black,,European/Causasian,,,,Native American,,
R_2PA7XRWoEeR5TjT,WA,56,City,Do not actively practice a particular religion,,,Asian,European/Causasian,,,,,,
R_2dJSl8KEvimCNZS,NY,37,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_TvLQNCegsZIH9yF,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3QWA6TdVWiEn1CZ,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1ln4xUeOAImNT96,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,Asian,European/Causasian,,,,,,
R_1pA8Z9bG7jWKTeA,TN,50,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_12nh4t5Ed0EYhb5,VA,54,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3I3JSmqcDaUHGxi,NY,37,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_0HueszXMNR2RGzn,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1CHj3y0bhx8Q1zn,NV,33,City,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_3OplP09LIVEhVo1,PA,45,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3I4wsbnhl2kzf0F,CA,6,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1lv3psqPenj5xF8,IA,18,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_8cRZjZmpuYAyKop,NV,33,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2o7v9aZKa73hYxr,OH,41,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_AcjTz8Xx0PUAQgx,AK,2,City,Do not actively practice a particular religion,,,Asian,,,,,,,
R_1M0wc23rnlKZztc,CA,6,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_YbQ2CbQfddQDbcl,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_5hGPkX4R2UBZleN,MI,26,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1eKtWjjNToosK2P,MI,26,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2b30zuCk7BUIlKA,CA,6,Suburb,Other,Lutheran,,,European/Causasian,,,,,,
R_PFk8yMKsTWtQ2HL,CA,6,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3JmvOfCoV2DHY8K,KY,20,City,Other,Pagan,,,European/Causasian,,,,,,
R_1mDdX7iVgP0krWS,OH,41,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_yKht2XDBwXpeY0x,KY,20,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_10uh16Sy8t2dGA1,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_2X1ekWACUlWP9gS,FL,11,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_23UoQKq6M0oPsQB,MD,23,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2CpNJghwHetaKES,NC,38,Suburb,Hindu,,,Asian,,,,,,,
R_V4rd0jDaYFt55UB,CA,6,Suburb,Do not actively practice a particular religion,,,Asian,,,,,,,
R_3kn45ReH4Ao3OPE,NJ,35,Suburb,Muslim,,African American or Black,,,,,,,,
R_ZsLIwhEpBDAJaLf,VA,54,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_p5eyS0QaC2NnKBb,FL,11,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_TiJ9C41EnREuqC5,NH,34,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1pRPdbZTscE3xcg,VA,54,Rural area,Other,Atheist,,,European/Causasian,,,,,,
R_ulWWFtdsHZTI2tj,TX,51,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2uUq9VuqY1aWzgi,CA,6,City,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_sbzSzq0Wl5Aamml,MO,30,City,Other,Neo-Pagan,,,European/Causasian,,,,,,
R_3nias7jf3EuBXJi,NY,37,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_ZrTz754rYej4rcJ,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1P7dXi8MK7AXImi,KS,19,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2ayk19oBUw0WXGR,GA,12,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2dyTH97bLdZ9j3h,IA,18,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1GEaHxVLA1B6riV,AZ,4,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1insVYOx2cehQBt,FL,11,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3ilNzBZqPT2e44a,WI,58,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_8euiZjBY1IvkEnf,OH,41,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1k2dm7OlFbhH4KR,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1jp3dssbdgaZOSB,CA,6,City,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_3nMjj2iNrW3fzmX,TX,51,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3CKtvFxZTkLU2f8,AR,5,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2dp49bJaLF2wTi5,KY,20,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2X5McSgXIaYEQKM,MO,30,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2fBUIRrAxx1EY4k,OR,43,Suburb,Buddhist,,,Asian,,,,,,,
R_3neF4lbVhoGJxuQ,CA,6,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_BtDRzQSttq3QKY1,OH,41,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3JmdJxILL6BXP2o,IL,16,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_7Pre0fVYrXPsEgx,TX,51,City,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_Qm0sgZNVoB7it8J,MS,29,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_sYkFq2UJiuI0893,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2ExXB5QIfzHgdwd,MD,23,Suburb,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_2B5tsyp4fPQiwkW,TX,51,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2bIRWhPhUsrnN9Y,OH,41,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1KcDOgoBzPFvweB,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_31EDIspeOPHTMgb,LA,21,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3FL5WcBJlmsc1is,NC,38,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3NV3kvZ0tXQc24j,MA,25,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3rHzU23CRWYXeqd,SC,48,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3G7fKpJGVQeWzGq,CA,6,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1OpnarJ37Ud1X5D,AZ,4,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2TnIPgPbOyD0HtP,VA,54,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_21pj3Gf5oVecLTU,PA,45,Suburb,Other,spiritual not religious,,,European/Causasian,,,,,,
R_3j6GC1bSblk33bM,GA,12,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2fkb0UJfTXqT9y6,MD,23,Suburb,Do not actively practice a particular religion,,,Asian,,,,,,,
R_1r7G81s44hrMpZu,FL,11,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2aCZBCnKrfANnAn,ME,22,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3QPNLX7olDU6flj,LA,21,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_26lsLyOgrbx0gga,NY,37,Suburb,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_10xvPl0aKqC5tC6,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3O2GcPKvTV7J672,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_27CognLxgOUgYK4,,,Suburb,Jewish,,,Asian,,,,,,,
R_3UBZNveu5zfLOG5,UT,52,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2PzXQg7Uw8C3OyA,AS,3,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3JfO2wlek4VCpHB,PA,45,City,Jewish,,,,European/Causasian,,,,,,
R_2dnoriyojfsOV40,NC,38,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3e31Az3mzVS1uxz,CO,7,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3mjDrFbFeJEpcW4,FL,11,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1FapLsmAoDDAJPA,IN,17,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2bUjWxsDFw7PsXT,GA,12,Suburb,Do not actively practice a particular religion,,,Asian,,,,,,,
R_21mmnc7SNyS4sA8,OH,41,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1DD7NycPOZ1oyOB,IA,18,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_Z3opkaUMx79ACVr,FL,11,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,Native American,,
R_2R4IMHYeOfxbbDf,LA,21,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1eQWCjw7fA4DTdX,MO,30,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2b1XSPzTvtuMWm3,KY,20,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3L6W9EUsjIAteKO,LA,21,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_YYaOJ7CPG0DIp7H,WI,58,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1P8jWbFtRBeVwyW,MI,26,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1K8qpkd0FzXV4ua,MA,25,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3KUfplCKDUJ4Tp6,GA,12,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_0vNDUwG3A28B7HP,SC,48,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1LiE7NLkz3oq2cC,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,Asian,European/Causasian,,,,,,
R_21tDifdgmb6O2rf,WI,58,Rural area,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_tX2I7dVTCEYuxcl,DE,9,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1IdhgNqHs5p9ATs,AZ,4,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2YwUnXKE8jtMDtw,TX,51,City,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_1JVLdSF6NrWEevb,IL,16,Rural area,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1eJooM1bEvSKUPX,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_3k7I2L48cz01RUp,GA,12,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_roHAwGF3UDa2lAl,AZ,4,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
